,Train Loss,Train BLEU,Train ROUGE,Val Loss,Val BLEU,Val ROUGE
0,3.9553112662356833,0.05745247004114968,0.4008718646791482,3.2500998142993813,0.08889667455265227,0.44951265582076416
1,3.130386900383493,0.10856472261567003,0.46744118853195565,2.9050179864421035,0.11462717926444636,0.47346555955064346
2,2.832202721160391,0.13492978305792652,0.49482980663567433,2.722121480739478,0.14093123251060324,0.49137411898553235
3,2.6539848934049193,0.15298450882485073,0.5110954087361446,2.5916601130456636,0.15146249245767318,0.5001480688337407
4,2.5335015833377836,0.16538941678098068,0.5219386671476084,2.482220689455668,0.1645895816456345,0.5094219392340367
5,2.430449066732241,0.17587878001605578,0.5316134044787841,2.44698426398364,0.16569289501456907,0.516058618583813
6,2.316343497193378,0.18898900249063683,0.5437114817645643,2.411181496851372,0.17559919363424642,0.5185961874326268
7,2.238574474531671,0.19867329280472315,0.5519791582884597,2.3590901602398264,0.17943632827937087,0.5237294979405827
8,2.1735523096893146,0.20639488443486248,0.5596758811509799,2.369042972723643,0.18129589985527886,0.5231234276819077
9,2.1066565140433933,0.21655683704703652,0.5678394438216074,2.3463502381787156,0.18409599265244486,0.5251168235062071
10,2.0425188551778377,0.223839071527999,0.5747757453685229,2.314419332778815,0.18930203157521364,0.5293974343723372
11,1.9896447668904844,0.23284360358527104,0.5815611394132261,2.2931332226955528,0.18510821560346208,0.5313335771778667
12,1.9505434308363043,0.24181739850962172,0.5875314573517672,2.284003523263064,0.19196860001791835,0.5302693300361703
13,1.8840152678282365,0.2483012345248449,0.5938262673044032,2.297045010508913,0.18639605841566598,0.5295572550850456
14,1.8394626677036285,0.2549084758531452,0.6002933764581163,2.260439946795955,0.196346937549159,0.5360837071792866
15,1.7963102138560751,0.2623691159070913,0.6058587982206372,2.245958561247045,0.1840908605243717,0.5320137594065102
16,1.776133291358533,0.2650398077812241,0.6082905135441934,2.2623246348265447,0.19295030244705952,0.5371852300957337
17,1.7358208638170491,0.2730447212352444,0.6141167498388249,2.22663406531016,0.19067069847108709,0.5368570901846428
18,1.6923793528390967,0.27955704657547176,0.6200457106254454,2.2628929922074983,0.1890597268819942,0.5353188946999761
19,1.6677354929239854,0.2835952209432543,0.6232054516489174,2.266087335167509,0.19973674369898756,0.5359666233477198
