,Train Loss,Train BLEU,Train ROUGE,Val Loss,Val BLEU,Val ROUGE
0,4.4260786818421405,0.004825381935311865,0.2933074746926412,3.9796601317145606,0.01098203719874713,0.30757548467300233
1,3.643591102309849,0.018601562551011065,0.34282488344180756,3.2809906908960054,0.02274812514381073,0.3506930732850999
2,3.177897472485252,0.03774276970090971,0.3735313967994126,2.930774453914527,0.044643865430849174,0.3932441551960456
3,2.90121908498847,0.06118043655745307,0.40255333613971644,2.7468316374403057,0.07049876817154234,0.4186106887193396
4,2.732835743219956,0.07714763498455102,0.42151434669562793,2.604662288318981,0.0910950351266623,0.42949249260297007
5,2.6004884217096413,0.0937488470954384,0.44007359648384503,2.496374310869159,0.11129653865159068,0.45024894297864637
6,2.485600553388181,0.10862794992669692,0.45730414118341767,2.405221928249706,0.1199026377077033,0.46541562963185723
7,2.3941167463427004,0.11840911804504221,0.46929124354885654,2.32746900211681,0.13114193954139955,0.4810779998519412
8,2.3162441828976505,0.12611920848818414,0.4785956500458654,2.270932878508712,0.13480005339217016,0.4878143204659437
9,2.2513654618159586,0.1325719471290667,0.48585698383964926,2.2205144546248694,0.13837676946183167,0.4907541920870936
10,2.1943722066671953,0.13806321073929295,0.49166325777594744,2.1899792461684258,0.14854369701286446,0.49666629932453427
11,2.1456687484098516,0.14293376963381368,0.49676379517172664,2.1515939940105784,0.1455459226531257,0.5016407113339654
12,2.104757097752198,0.14689033851389144,0.5013693769630243,2.1286836103959517,0.1543173264757639,0.5057932467617944
13,2.0645637118298072,0.15084142516958335,0.5046914087019031,2.1017581314751594,0.15106104488096153,0.5058960184122941
14,2.0315370632254557,0.15365268250554182,0.5084375178127507,2.091802401976152,0.14954021448556967,0.5091326630883413
15,1.9976239409135736,0.1566449213917517,0.5113938019089375,2.065253060875517,0.15849311756662465,0.5148140132440648
16,1.9686205166837443,0.1595627944564526,0.5144004351066203,2.058871258388866,0.16211958621548656,0.5142466509844849
17,1.9418898737948873,0.1610895502121942,0.5159363135504478,2.0441501267028577,0.16207998768819684,0.5132232227803117
18,1.9141596783762393,0.16404827403816044,0.5190947281510627,2.035406103639892,0.1568904445544643,0.5175279401303194
19,1.891898689062699,0.1658790032327828,0.5220480864806555,2.029126604398092,0.17060340982756153,0.5174948889451351
20,1.8682819153951562,0.17018389400549508,0.5239005993140071,2.0152344288248005,0.16481604097341573,0.5184747282950042
21,1.8475231758926225,0.17268692198845567,0.5253972047564017,2.0160585100000556,0.16423794664739122,0.5186580716188416
22,1.8289923641992651,0.17342780066056443,0.5277708007657922,2.007852756615841,0.16862605157680927,0.5213518491004967
23,1.8104482300903486,0.17432798607506403,0.5284219356392237,1.996125994306622,0.17121514671164328,0.5222724707583839
24,1.7919434907643692,0.17752821607352157,0.5315278460714243,1.998796860376994,0.17378447965432264,0.5215236113962072
25,1.772765780272691,0.18008015064000477,0.5332734063717877,1.9860600955558545,0.17234178660118635,0.5238936553609082
26,1.7581561793451723,0.18035535937552943,0.5342231638443138,1.9961546749779673,0.17197898797574743,0.5221109546425647
27,1.7378633068955462,0.18303371106531643,0.5370350223336786,1.990605935905919,0.17281638500701071,0.5268344321781196
28,1.7240554801795793,0.18276424828353252,0.5371186103226293,1.9871476382920237,0.17712872933254317,0.5226890152371935
29,1.7063553994116576,0.18576427991928163,0.5405905844767781,1.986993083448121,0.17135912857278118,0.5280131724547561
30,1.691049301624298,0.18832210449220038,0.5412072615098731,1.982829581607472,0.17504071496196252,0.5268724098436339
31,1.6756998580435047,0.1908361094417267,0.5429219200204615,1.9869948824246724,0.17434850604058175,0.5264337827127621
32,1.6638318429822507,0.19365868624074817,0.5447970202198634,1.9926262859142188,0.18180893200122947,0.5296357366029654
33,1.6471400385317596,0.19270923008827304,0.546243770464941,1.9769845008850098,0.1785580014442288,0.5304674990309162
34,1.6355030686958976,0.1936800587566187,0.546784108506897,1.9863338596893079,0.16690298578758905,0.5259925530654226
35,1.6213099355282992,0.19627984098104037,0.5489494706754925,1.9817591526291587,0.17794908062486728,0.5287603491796506
36,1.6099154526772705,0.19925329800013977,0.5494280792566819,1.9843898036263206,0.1852331195521042,0.529371561671878
37,1.5952182381049447,0.1994429851405301,0.5512718264115868,1.9866574984608274,0.18532584767000737,0.5307738507552393
38,1.5841355790262637,0.2035289334504942,0.5536579851597572,1.9853107098377112,0.17844329968457529,0.5297562090901311
39,1.571893867979879,0.2010401868964277,0.5541373551473492,1.989652313969352,0.17617954507535213,0.5294159032260268
40,1.5589476551698602,0.203108277136216,0.5549191161796141,1.981651251966303,0.18052525312479745,0.5293700067893403
41,1.5485764145851135,0.20410452596152628,0.5573998940582968,1.9898770090305444,0.17792925242355284,0.5306126723529347
42,1.536254698815553,0.20575332231093296,0.5586080704118122,1.9987344777945317,0.17637500664737413,0.5281511157612551
43,1.5246388388716656,0.208603231425293,0.5607354272278708,1.9971845240303965,0.17819355590662606,0.5299126179703137
