,Train Loss,Train BLEU,Train ROUGE,Val Loss,Val BLEU,Val ROUGE
0,4.42120771408081,0.00790868438939441,0.3037350646491898,4.052936232451237,0.009663446309318882,0.3419920675729071
1,3.6519392158674155,0.02150476714370608,0.3451641858072996,3.2377245209433814,0.022423875291493544,0.35830271702577754
2,3.1402662821438003,0.0425801656190315,0.3810035595252548,2.910182226787914,0.05393359306249424,0.3901876461238201
3,2.8852489518082662,0.06486292017413266,0.40456431122278014,2.7124626022396665,0.07529135598722483,0.41723748662258
4,2.7225236234457597,0.08034534502577038,0.42197723876012827,2.600720004601912,0.08503042762035777,0.4249436491098856
5,2.6063773704611735,0.09055073347880073,0.43221134380016946,2.5189313924673833,0.09475110391271463,0.4326061179634044
6,2.5125176434931547,0.10342782535405175,0.44461166333823376,2.4416571602676855,0.11321666250720928,0.44692238105571225
7,2.432203659803971,0.11297181348758277,0.4560537948785849,2.372455282644792,0.1189682533563738,0.46066734105488416
8,2.3618958237378496,0.11724333690898385,0.4633467486535322,2.3232978401762066,0.12582064950380645,0.4672049078822428
9,2.3004209171170773,0.12388902577492338,0.47221731012741175,2.2859496076901755,0.13009748376101973,0.47563959488414287
10,2.2466539569523025,0.13103737206678323,0.4784453967758049,2.242183930946119,0.13170956216641902,0.47805732914113075
11,2.199375869916833,0.13543069023468962,0.4834916047138431,2.213294408538125,0.13456145955959106,0.48420971339948504
12,2.1540675427602687,0.1413554199417854,0.48973111737761377,2.1766303434516443,0.14928223330073365,0.489718054438653
13,2.1142572351123974,0.1457083132172714,0.49431215892161207,2.1581617882757476,0.15606703025353982,0.49294786597616475
14,2.0764550919118134,0.14978901350467808,0.4979088923101044,2.1292056676113242,0.15022067731738645,0.4910351778538803
15,2.041662429208341,0.1526568947138326,0.5007055451072631,2.10162971236489,0.15701613231767325,0.5011236955762937
16,2.0110008387461953,0.1552137431654776,0.5042230977228985,2.0834983388582864,0.1563384578147324,0.5034344205442964
17,1.9815136463745782,0.158735154784284,0.5073721968036677,2.076226071877913,0.16171115305473266,0.5047996153102938
18,1.9545354008674622,0.1606028364337785,0.5096558875086379,2.0648047093189126,0.16171757465228806,0.504605253846399
19,1.9295300354128297,0.1618539660796256,0.5115018232961109,2.0459495999596338,0.16242720799089816,0.5061144379533434
20,1.9049798690754434,0.16404044785338764,0.5136841668199081,2.0415196870312546,0.1620034695028799,0.5072571876627818
21,1.8833719292412634,0.1685947741377494,0.5154558407631644,2.0399063807545286,0.16714170161429798,0.5092829592282857
22,1.861970676287361,0.16971949295412697,0.5181784371651621,2.017834235321392,0.16671706565473357,0.5107958446260061
23,1.8415623706320057,0.17106738119338452,0.520122546590723,2.0279373345953045,0.16648706833303437,0.5070398836951026
24,1.8205559015274049,0.1731028524065444,0.5216471169972265,2.0128899632078228,0.16769817735611758,0.5137229934240914
25,1.8017509776612988,0.1751612014458704,0.5243491257686395,2.005466605677749,0.16871570819865084,0.5123185599978495
26,1.7842179943685945,0.1765355302341594,0.5266216090470806,1.999543222514066,0.17374863144378647,0.515354745605577
27,1.7687985586083455,0.17814524648586638,0.5278047184917855,1.9977784788969792,0.1692967162307195,0.5118271121589888
28,1.7500997779162033,0.17854022579011963,0.5293081858878708,1.9959257317311836,0.17619079003905733,0.5167625508371929
29,1.7332916065402653,0.1819146365896587,0.5305898363036441,2.0016993591279695,0.17275148193774126,0.5166471249435761
30,1.718062229519305,0.18272520255385344,0.5321358250658071,1.9969841639200847,0.1770315745026679,0.5194252219533766
31,1.7043374331101127,0.18513329098235332,0.5341520055125553,1.9918948484189583,0.1728070372073155,0.5171926681905963
32,1.6886343512846076,0.18565745877303877,0.5358797191231788,1.9942883162787466,0.17782587738322958,0.521749590944764
33,1.6717206032379814,0.1883088799627964,0.5375339602942244,1.9928414984182878,0.17426812762217456,0.5198037463445802
34,1.6586279516634734,0.1899410360854545,0.5391473475325284,2.0011735251455596,0.17376646901313306,0.5184590311012867
35,1.6448552186074463,0.1926764913411326,0.541517787444584,1.995477891329563,0.17043168198690628,0.5154506595512551
36,1.6300856452921162,0.1920750576441676,0.5415240914153998,1.9936355677517978,0.17228495730135904,0.5204442252419211
37,1.6190092638782834,0.1949823358054905,0.5443919454571713,1.99820534026984,0.18288559711668959,0.5222941062698888
38,1.6059846155021502,0.1971603850881766,0.5449056987302536,1.987745295871388,0.1765743111789011,0.5194112091845615
39,1.5904552537461987,0.19871193154475103,0.5470253407331185,2.0021585695671313,0.17590230229236523,0.522025583555328
40,1.5803727165512416,0.19943227507576924,0.5486145104327449,2.0029349561893577,0.17645135354196428,0.5186382591624165
41,1.5672782465167667,0.20124858194776324,0.5495237116491327,2.001802236744852,0.17603616558798724,0.5210313946268301
42,1.5562837616257046,0.2027634928397831,0.5506582949461466,1.9970157345136006,0.18013445265143424,0.5235932310298251
