,Train Loss,Train BLEU,Train ROUGE,Val Loss,Val BLEU,Val ROUGE
0,2.96632428985575,0.11326372259750929,0.45124543005724427,2.375304601574672,0.1413164244773108,0.49988094642110437
1,2.319381290803785,0.1534643215625019,0.5047155148108053,2.1712792338305755,0.16302014195851827,0.5132423989026934
2,2.1155758629674497,0.16724181787764597,0.520823063159922,2.093592728367289,0.1765789038471667,0.5235677631050536
3,1.9815950417000314,0.1829012639250103,0.535087608162298,2.0558555553887636,0.18385300326661425,0.5337448835112328
4,1.8805506461340449,0.19121186899495124,0.5448912708612776,2.024661419955829,0.19040407820094798,0.5395522417930405
5,1.7993540241666461,0.20033852128734003,0.5512062187279756,2.0098427343004532,0.19068658634206975,0.5426504979570614
6,1.7288488206656083,0.20773080353917053,0.55987540427244,1.9988726786984743,0.2013531999136145,0.5499595706827408
7,1.6607869927002037,0.21616272488483732,0.567155988532981,2.0072469392805607,0.19803914409123624,0.5461418361744688
8,1.606876860494199,0.2242955758005849,0.5731728637574645,2.0155493421408965,0.1984971245111207,0.546196441301829
9,1.5576658267041912,0.22765214640993908,0.5773882651349682,2.0170332147874905,0.1988690873953665,0.5475298765464633
10,1.5111476158318313,0.23632571334077115,0.583395729843379,2.028703354697191,0.19326412155279032,0.5473407592473378
11,1.463116900558057,0.24180737839467498,0.5882978776144135,2.0412361994954464,0.2044906167515501,0.5475249877181277
12,1.4279031069382377,0.24823894907253014,0.592415937563961,2.06422035748722,0.19536935637143424,0.5427850846034576
13,1.387900453546773,0.254662541079842,0.596873207492908,2.071897863431741,0.19056919983073523,0.5429530213849612
14,1.35145578837913,0.2631116506200856,0.6025789134447047,2.0955926989781037,0.20819211321175515,0.551378299710392
15,1.3228779302990954,0.26991700250874406,0.6066586700814764,2.108854206463763,0.21300254824877485,0.5498993283876632
16,1.2936162347378939,0.2763526856633273,0.6108974461668621,2.1366161954311926,0.20065967037489474,0.5457964004371052
17,1.266061986464521,0.2832865016547702,0.6158849209580227,2.166221005315999,0.1995425295567044,0.5454711913604486
18,1.2421562807715458,0.29113711566583633,0.6200268134752598,2.163100773141584,0.20047937395400897,0.5479841963165979
19,1.2185380717982417,0.29543727960143756,0.6211389831669172,2.1865239270770824,0.20332475657578555,0.5474865315915005
20,1.1995901440796646,0.2985412377077095,0.6239552910751927,2.2183575502788746,0.19539276698795735,0.5419294260039627
21,1.1790958514032157,0.30558623842698807,0.6276045326895403,2.224364672908346,0.20101902180618972,0.551503950285926
22,1.16172356793414,0.3116380767884502,0.6305887439869249,2.2297384556923205,0.19528467023398735,0.5438003873451764
23,1.1452734972471776,0.31555494316391897,0.6335673244011513,2.262421417782325,0.20255449717886662,0.5487445631898918
24,1.1300510491365972,0.3234609174274081,0.6378794800666883,2.26012532219632,0.20661301389896275,0.5518860172730569
25,1.1151076933611994,0.32910741856326553,0.6406761479160998,2.268231948823419,0.20582952071473623,0.54870674227505
26,1.0999312884133794,0.33514097815664845,0.6430210704043797,2.3098246705441077,0.2059726510066543,0.5482753569587455
27,1.0883865399853043,0.3380423815982501,0.6444593496391378,2.3284950911543754,0.20008091824601507,0.5496834255243308
28,1.0714943338347518,0.34478001664733493,0.6474598563083964,2.335331872219348,0.19682073471090122,0.545145085575312
29,1.0612106515013653,0.34873720684762816,0.6491857524163436,2.359885132949771,0.19979326365712935,0.5434866227473112
30,1.0517995416470196,0.35006071045742443,0.6500916455018713,2.3747090492539735,0.19900075304036707,0.5450206871053819
31,1.0397522321861723,0.35437134609720666,0.6527160480992451,2.375297756595466,0.20522440862936936,0.5498695906332931
32,1.0363665602777314,0.35730567301089916,0.6536776178732757,2.3966615500340933,0.1956611719223634,0.5440014944872165
